,word,count,frequence
149,since,18,0.00102733862222
150,evaluation.,18,0.00102733862222
151,"EMS,",18,0.00102733862222
152,while,17,0.000970264254323
153,air,17,0.000970264254323
154,became,17,0.000970264254323
155,stable,17,0.000970264254323
156,seen,17,0.000970264254323
157,L,17,0.000970264254323
158,head.,17,0.000970264254323
159,down,17,0.000970264254323
160,time,17,0.000970264254323
161,The,16,0.000913189886422
162,face,16,0.000913189886422
163,transport.,16,0.000913189886422
164,date,16,0.000913189886422
165,fracture,16,0.000913189886422
166,MVC,16,0.000913189886422
167,seat,16,0.000913189886422
168,mom,16,0.000913189886422
169,skull,16,0.000913189886422
170,ED.,15,0.000856115518521
171,possible,15,0.000856115518521
172,reports,15,0.000856115518521
173,sustained,15,0.000856115518521
174,wound,15,0.000856115518521
175,"OSH,",15,0.000856115518521
176,onto,15,0.000856115518521
177,one,15,0.000856115518521
178,status,15,0.000856115518521
179,BB,15,0.000856115518521
180,struck,15,0.000856115518521
181,got,15,0.000856115518521
182,blood,15,0.000856115518521
183,accident.,15,0.000856115518521
184,Seen,15,0.000856115518521
185,immunizations.,15,0.000856115518521
186,CPR,15,0.000856115518521
187,went,14,0.000799041150619
188,At,14,0.000799041150619
189,states,14,0.000799041150619
190,"pain,",14,0.000799041150619
191,PMH,14,0.000799041150619
192,vs,13,0.000741966782718
193,following,13,0.000741966782718
194,ATV,13,0.000741966782718
195,significant,13,0.000741966782718
196,hospital,13,0.000741966782718
197,c/o,13,0.000741966782718
198,unrestrained,13,0.000741966782718
199,occurred,13,0.000741966782718
200,There,13,0.000741966782718
201,denies,13,0.000741966782718
202,started,13,0.000741966782718
203,able,13,0.000741966782718
204,intubated.,13,0.000741966782718
205,vomiting.,13,0.000741966782718
206,spine,13,0.000741966782718
207,street,12,0.000684892414817
208,some,12,0.000684892414817
209,upon,12,0.000684892414817
210,ran,12,0.000684892414817
211,well,12,0.000684892414817
212,injuries.,12,0.000684892414817
213,speed,12,0.000684892414817
214,high,12,0.000684892414817
215,breathing,12,0.000684892414817
216,episode,12,0.000684892414817
217,feet,12,0.000684892414817
218,small,12,0.000684892414817
219,family,12,0.000684892414817
220,restrained,12,0.000684892414817
221,unresponsive,12,0.000684892414817
222,C-spine,12,0.000684892414817
223,4,12,0.000684892414817
224,also,12,0.000684892414817
225,abdominal,12,0.000684892414817
226,approximately,12,0.000684892414817
227,there,11,0.000627818046915
228,lower,11,0.000627818046915
229,C-collar,11,0.000627818046915
230,fentanyl,11,0.000627818046915
231,mother,11,0.000627818046915
232,gun.,11,0.000627818046915
233,full,11,0.000627818046915
234,"fracture,",11,0.000627818046915
235,gun,11,0.000627818046915
236,10,11,0.000627818046915
237,"vomiting,",11,0.000627818046915
238,vitals,11,0.000627818046915
239,"scene,",11,0.000627818046915
240,En,11,0.000627818046915
241,obtained,11,0.000627818046915
242,trauma.,11,0.000627818046915
243,Previously,11,0.000627818046915
244,"head,",10,0.000570743679014
245,"ED,",10,0.000570743679014
246,here.,10,0.000570743679014
247,labs,10,0.000570743679014
248,front,10,0.000570743679014
249,going,10,0.000570743679014
250,They,10,0.000570743679014
251,penetrating,10,0.000570743679014
252,transfer,10,0.000570743679014
253,time.,10,0.000570743679014
254,facial,10,0.000570743679014
255,moving,10,0.000570743679014
256,child,10,0.000570743679014
257,fall.,10,0.000570743679014
258,laceration,10,0.000570743679014
259,chest.,10,0.000570743679014
260,given.,10,0.000570743679014
261,brother,10,0.000570743679014
262,parents,10,0.000570743679014
263,GSW,10,0.000570743679014
264,IV,10,0.000570743679014
265,report,10,0.000570743679014
266,doses,10,0.000570743679014
267,upper,10,0.000570743679014
268,abrasions,10,0.000570743679014
269,Injury,10,0.000570743679014
270,due,10,0.000570743679014
271,currently,9,0.000513669311112
272,Mother,9,0.000513669311112
273,falling,9,0.000513669311112
274,status.,9,0.000513669311112
275,acting,9,0.000513669311112
276,bike,9,0.000513669311112
277,done,9,0.000513669311112
278,two,9,0.000513669311112
279,vomiting,9,0.000513669311112
280,Had,9,0.000513669311112
281,unable,9,0.000513669311112
282,Non-Accidental,9,0.000513669311112
283,neck.,9,0.000513669311112
284,few,9,0.000513669311112
285,30,9,0.000513669311112
286,without,9,0.000513669311112
287,I,9,0.000513669311112
288,open,9,0.000513669311112
289,bleeding,9,0.000513669311112
290,vehicle.,9,0.000513669311112
291,fracture.,9,0.000513669311112
292,sided,9,0.000513669311112
293,ground,9,0.000513669311112
294,sent,9,0.000513669311112
295,if,9,0.000513669311112
296,loss,9,0.000513669311112
297,immediately,9,0.000513669311112
298,minutes,9,0.000513669311112
299,Suspected,9,0.000513669311112
300,NS,9,0.000513669311112
301,large,9,0.000513669311112
302,wearing,9,0.000513669311112
303,awake,9,0.000513669311112
304,came,9,0.000513669311112
305,event.,9,0.000513669311112
306,"Trauma,",9,0.000513669311112
307,bilateral,9,0.000513669311112
308,lacerations,9,0.000513669311112
309,subdural,9,0.000513669311112
310,normal.,8,0.000456594943211
311,last,8,0.000456594943211
312,pelvis,8,0.000456594943211
313,hitting,8,0.000456594943211
314,speed.,8,0.000456594943211
315,"report,",8,0.000456594943211
316,On,8,0.000456594943211
317,noted.,8,0.000456594943211
318,leg,8,0.000456594943211
319,pellet,8,0.000456594943211
320,involved,8,0.000456594943211
321,complains,8,0.000456594943211
322,+LOC.,8,0.000456594943211
323,before,8,0.000456594943211
324,rounds,8,0.000456594943211
325,dirt,8,0.000456594943211
326,performed,8,0.000456594943211
327,said,8,0.000456594943211
328,mph.,8,0.000456594943211
329,accident,8,0.000456594943211
330,seizure,8,0.000456594943211
331,.,8,0.000456594943211
332,window,8,0.000456594943211
333,frontal,8,0.000456594943211
334,dog,8,0.000456594943211
335,friend,8,0.000456594943211
336,riding,8,0.000456594943211
337,PT,8,0.000456594943211
338,hours,8,0.000456594943211
339,gave,8,0.000456594943211
340,information,8,0.000456594943211
341,very,8,0.000456594943211
342,extremity,8,0.000456594943211
343,CXR,8,0.000456594943211
344,"chest,",8,0.000456594943211
345,baby,8,0.000456594943211
346,ago.,7,0.00039952057531
347,abdomen.,7,0.00039952057531
348,11,7,0.00039952057531
349,hand,7,0.00039952057531
350,complaints,7,0.00039952057531
351,saw,7,0.00039952057531
352,normal,7,0.00039952057531
353,ago,7,0.00039952057531
354,respiratory,7,0.00039952057531
355,get,7,0.00039952057531
356,Brought,7,0.00039952057531
357,OSH.,7,0.00039952057531
358,previously,7,0.00039952057531
359,C,7,0.00039952057531
360,helicopter,7,0.00039952057531
361,their,7,0.00039952057531
362,button,7,0.00039952057531
363,When,7,0.00039952057531
364,entire,7,0.00039952057531
365,including,7,0.00039952057531
366,precautions.,7,0.00039952057531
367,Transported,7,0.00039952057531
368,Upon,7,0.00039952057531
369,transport,7,0.00039952057531
370,50,7,0.00039952057531
371,cardiac,7,0.00039952057531
372,extricated,7,0.00039952057531
373,complaining,7,0.00039952057531
374,truck,7,0.00039952057531
375,&,7,0.00039952057531
376,because,7,0.00039952057531
377,management.,7,0.00039952057531
378,board,7,0.00039952057531
379,traveling,7,0.00039952057531
380,room,7,0.00039952057531
381,rolled,7,0.00039952057531
382,took,7,0.00039952057531
383,epidural,7,0.00039952057531
384,coming,7,0.00039952057531
385,known,7,0.00039952057531
386,ejected,7,0.00039952057531
387,low,7,0.00039952057531
388,8,7,0.00039952057531
389,fence,7,0.00039952057531
390,more,7,0.00039952057531
391,collar,7,0.00039952057531
392,midline,7,0.00039952057531
393,9,7,0.00039952057531
394,laceration.,7,0.00039952057531
395,extremities.,7,0.00039952057531
396,eye,7,0.00039952057531
397,house,7,0.00039952057531
398,rollover,7,0.00039952057531
399,field,7,0.00039952057531
400,ketamine,7,0.00039952057531
401,difficulty,7,0.00039952057531
402,bed,7,0.00039952057531
403,mouth,7,0.00039952057531
404,airway,7,0.00039952057531
405,available,6,0.000342446207408
406,meds,6,0.000342446207408
407,Labs,6,0.000342446207408
408,football,6,0.000342446207408
409,her.,6,0.000342446207408
410,prev,6,0.000342446207408
411,leg.,6,0.000342446207408
412,through,6,0.000342446207408
413,stabbed,6,0.000342446207408
414,called.,6,0.000342446207408
415,top,6,0.000342446207408
416,landed,6,0.000342446207408
417,15.,6,0.000342446207408
418,pulseless,6,0.000342446207408
419,still,6,0.000342446207408
420,all,6,0.000342446207408
421,pulled,6,0.000342446207408
422,weakness,6,0.000342446207408
423,asthma,6,0.000342446207408
424,IO,6,0.000342446207408
425,thrown,6,0.000342446207408
426,w/,6,0.000342446207408
427,acute,6,0.000342446207408
428,side.,6,0.000342446207408
429,fractures,6,0.000342446207408
430,notable,6,0.000342446207408
431,broken,6,0.000342446207408
432,Transferred,6,0.000342446207408
433,having,6,0.000342446207408
434,face.,6,0.000342446207408
435,spinal,6,0.000342446207408
436,12,6,0.000342446207408
437,"breathing,",6,0.000342446207408
438,eyes,6,0.000342446207408
439,medical,6,0.000342446207408
440,feet.,6,0.000342446207408
441,epinephrine,6,0.000342446207408
442,numbness,6,0.000342446207408
443,"arrival,",6,0.000342446207408
444,"transport,",6,0.000342446207408
445,alert,6,0.000342446207408
446,+,6,0.000342446207408
447,hx,6,0.000342446207408
448,approx,6,0.000342446207408
449,driver,6,0.000342446207408
450,5,6,0.000342446207408
451,auto,6,0.000342446207408
452,ground.,6,0.000342446207408
453,home.,6,0.000342446207408
454,does,6,0.000342446207408
455,seat.,6,0.000342446207408
456,bolus,6,0.000342446207408
457,arrest,6,0.000342446207408
458,14,6,0.000342446207408
459,unremarkable.,5,0.000285371839507
460,began,5,0.000285371839507
461,ambulate,5,0.000285371839507
462,lost,5,0.000285371839507
463,tried,5,0.000285371839507
464,are,5,0.000285371839507
465,several,5,0.000285371839507
466,decreased,5,0.000285371839507
467,hour,5,0.000285371839507
468,"neck,",5,0.000285371839507
469,presented,5,0.000285371839507
470,Initially,5,0.000285371839507
471,morning,5,0.000285371839507
472,recent,5,0.000285371839507
473,well.,5,0.000285371839507
474,flown,5,0.000285371839507
475,911,5,0.000285371839507
476,car.,5,0.000285371839507
477,Intubated,5,0.000285371839507
478,initiated,5,0.000285371839507
479,unsure,5,0.000285371839507
480,6,5,0.000285371839507
481,available.,5,0.000285371839507
482,friends,5,0.000285371839507
483,minutes.,5,0.000285371839507
484,horse,5,0.000285371839507
485,propofol,5,0.000285371839507
486,helmet,5,0.000285371839507
487,fixed,5,0.000285371839507
488,care.,5,0.000285371839507
489,fully,5,0.000285371839507
490,negative.,5,0.000285371839507
491,scalp,5,0.000285371839507
492,return,5,0.000285371839507
493,parietal,5,0.000285371839507
494,CPR.,5,0.000285371839507
495,first,5,0.000285371839507
496,travelling,5,0.000285371839507
497,backboard,5,0.000285371839507
498,walking,5,0.000285371839507
499,bit,5,0.000285371839507
500,hematoma,5,0.000285371839507
501,heard,5,0.000285371839507
502,See,5,0.000285371839507
503,shift.,5,0.000285371839507
504,It,5,0.000285371839507
505,20,5,0.000285371839507
506,subarachnoid,5,0.000285371839507
507,total,5,0.000285371839507
508,intrusion,5,0.000285371839507
509,crying,5,0.000285371839507
510,yesterday,5,0.000285371839507
511,temporal,5,0.000285371839507
512,ETT,5,0.000285371839507
513,under,5,0.000285371839507
514,crew,5,0.000285371839507
515,emesis,5,0.000285371839507
516,code,5,0.000285371839507
517,says,5,0.000285371839507
518,"injury,",5,0.000285371839507
519,breathing.,5,0.000285371839507
520,sensation,5,0.000285371839507
521,bullet,5,0.000285371839507
522,"intubated,",5,0.000285371839507
523,picked,5,0.000285371839507
524,medications,5,0.000285371839507
525,dart,5,0.000285371839507
526,VSS,5,0.000285371839507
527,liver,5,0.000285371839507
528,battery,5,0.000285371839507
529,knee,5,0.000285371839507
530,continued,5,0.000285371839507
531,c,5,0.000285371839507
532,motor,5,0.000285371839507
533,BP,5,0.000285371839507
534,darts,5,0.000285371839507
535,puncture,5,0.000285371839507
536,x,5,0.000285371839507
537,Given,5,0.000285371839507
538,Has,5,0.000285371839507
539,tonight,5,0.000285371839507
540,c-spine,5,0.000285371839507
541,His,5,0.000285371839507
542,remained,5,0.000285371839507
543,concern,5,0.000285371839507
544,walked,5,0.000285371839507
545,flight,4,0.000228297471606
546,hematoma.,4,0.000228297471606
547,call,4,0.000228297471606
548,severe,4,0.000228297471606
549,ingestion.,4,0.000228297471606
550,behind,4,0.000228297471606
551,climbing,4,0.000228297471606
552,3T,4,0.000228297471606
553,running,4,0.000228297471606
554,obvious,4,0.000228297471606
555,except,4,0.000228297471606
556,hand.,4,0.000228297471606
557,move,4,0.000228297471606
558,u,4,0.000228297471606
559,pool,4,0.000228297471606
560,foot,4,0.000228297471606
561,included,4,0.000228297471606
562,area.,4,0.000228297471606
563,party,4,0.000228297471606
564,"car,",4,0.000228297471606
565,Reportedly,4,0.000228297471606
566,handle,4,0.000228297471606
567,anterior,4,0.000228297471606
568,until,4,0.000228297471606
569,Fell,4,0.000228297471606
570,bike.,4,0.000228297471606
571,back.,4,0.000228297471606
572,grade,4,0.000228297471606
573,nausea.,4,0.000228297471606
574,tube,4,0.000228297471606
575,LMA,4,0.000228297471606
576,ativan,4,0.000228297471606
577,cried,4,0.000228297471606
578,x-ray,4,0.000228297471606
579,along,4,0.000228297471606
580,amount,4,0.000228297471606
581,slightly,4,0.000228297471606
582,way,4,0.000228297471606
583,stuck,4,0.000228297471606
584,Immediately,4,0.000228297471606
585,initial,4,0.000228297471606
586,driving,4,0.000228297471606
587,what,4,0.000228297471606
588,recall,4,0.000228297471606
589,himself,4,0.000228297471606
590,precautions,4,0.000228297471606
591,NPO,4,0.000228297471606
592,old,4,0.000228297471606
593,accidentally,4,0.000228297471606
594,SUV,4,0.000228297471606
595,intracranial,4,0.000228297471606
596,body,4,0.000228297471606
597,HR,4,0.000228297471606
598,L1,4,0.000228297471606
599,"vehicle,",4,0.000228297471606
600,rate,4,0.000228297471606
601,chest/abd/pelvis,4,0.000228297471606
602,Fentanyl,4,0.000228297471606
603,hemorrhage,4,0.000228297471606
604,patient's,4,0.000228297471606
605,As,4,0.000228297471606
606,mg,4,0.000228297471606
607,Earlier,4,0.000228297471606
608,abd,4,0.000228297471606
609,extremities,4,0.000228297471606
610,ER,4,0.000228297471606
611,swelling,4,0.000228297471606
612,Around,4,0.000228297471606
613,threw,4,0.000228297471606
614,forehead,4,0.000228297471606
615,flow,4,0.000228297471606
616,gtt,4,0.000228297471606
617,shaking,4,0.000228297471606
618,cm,4,0.000228297471606
619,PIV,4,0.000228297471606
620,major,4,0.000228297471606
621,Initial,4,0.000228297471606
622,ROSC.,4,0.000228297471606
623,headache.,4,0.000228297471606
624,"mom,",4,0.000228297471606
625,symptoms.,4,0.000228297471606
626,helmet.,4,0.000228297471606
627,This,4,0.000228297471606
628,put,4,0.000228297471606
629,"route,",4,0.000228297471606
630,bay.,4,0.000228297471606
631,wall,4,0.000228297471606
632,About,4,0.000228297471606
633,femur,4,0.000228297471606
634,unwitnessed,4,0.000228297471606
635,improved,4,0.000228297471606
636,initiated.,4,0.000228297471606
637,remembers,4,0.000228297471606
638,dropped,4,0.000228297471606
639,Level,4,0.000228297471606
640,player,4,0.000228297471606
641,shows,4,0.000228297471606
642,Father,4,0.000228297471606
643,secondary,4,0.000228297471606
644,Arrived,4,0.000228297471606
645,only,4,0.000228297471606
646,cousin,4,0.000228297471606
647,become,4,0.000228297471606
648,7,4,0.000228297471606
649,"face,",4,0.000228297471606
650,both,4,0.000228297471606
651,depressed,4,0.000228297471606
652,than,4,0.000228297471606
653,weakness.,4,0.000228297471606
654,thigh,4,0.000228297471606
655,45,4,0.000228297471606
656,causing,4,0.000228297471606
657,crossing,4,0.000228297471606
658,stab,4,0.000228297471606
659,place.,4,0.000228297471606
660,dad,4,0.000228297471606
661,soft,4,0.000228297471606
662,noticed,4,0.000228297471606
663,tibia,4,0.000228297471606
664,placed.,4,0.000228297471606
665,evaluation,4,0.000228297471606
666,rod,3,0.000171223103704
667,breath,3,0.000171223103704
668,bradycardic,3,0.000171223103704
669,landing,3,0.000171223103704
670,responding,3,0.000171223103704
671,hemodynamically,3,0.000171223103704
672,closed,3,0.000171223103704
673,grandmother,3,0.000171223103704
674,unclear,3,0.000171223103704
675,"trauma,",3,0.000171223103704
676,orbital,3,0.000171223103704
677,ped.,3,0.000171223103704
678,horse.,3,0.000171223103704
679,player.,3,0.000171223103704
680,slow,3,0.000171223103704
681,most,3,0.000171223103704
682,"contusion,",3,0.000171223103704
683,babysitter,3,0.000171223103704
684,fractures.,3,0.000171223103704
685,witnessed,3,0.000171223103704
686,apneic,3,0.000171223103704
687,brief,3,0.000171223103704
688,issues,3,0.000171223103704
689,arm,3,0.000171223103704
690,getting,3,0.000171223103704
691,against,3,0.000171223103704
692,xray,3,0.000171223103704
693,sibling.,3,0.000171223103704
694,talking,3,0.000171223103704
695,Pt's,3,0.000171223103704
696,eye.,3,0.000171223103704
697,prolonged,3,0.000171223103704
698,While,3,0.000171223103704
699,"15,",3,0.000171223103704
700,sounds,3,0.000171223103704
701,him.,3,0.000171223103704
702,w/o,3,0.000171223103704
703,C/o,3,0.000171223103704
704,nares,3,0.000171223103704
705,hip,3,0.000171223103704
706,waxing,3,0.000171223103704
707,evaluated,3,0.000171223103704
708,made,3,0.000171223103704
709,transfer.,3,0.000171223103704
710,concerning,3,0.000171223103704
711,Vomited,3,0.000171223103704
712,ingestion,3,0.000171223103704
713,degloving,3,0.000171223103704
714,battery.,3,0.000171223103704
715,7.,3,0.000171223103704
716,2/2,3,0.000171223103704
717,iron,3,0.000171223103704
718,thought,3,0.000171223103704
719,shower,3,0.000171223103704
720,arrest.,3,0.000171223103704
721,drip,3,0.000171223103704
722,air.,3,0.000171223103704
723,shoulder.,3,0.000171223103704
724,ejection.,3,0.000171223103704
725,steps,3,0.000171223103704
726,Last,3,0.000171223103704
727,ceftriaxone,3,0.000171223103704
728,soon,3,0.000171223103704
729,year,3,0.000171223103704
730,boy,3,0.000171223103704
731,control.,3,0.000171223103704
732,intubation.,3,0.000171223103704
733,Outside,3,0.000171223103704
734,self-inflicted,3,0.000171223103704
735,pale,3,0.000171223103704
736,Flight,3,0.000171223103704
737,event,3,0.000171223103704
738,members,3,0.000171223103704
739,Zofran,3,0.000171223103704
740,ped,3,0.000171223103704
741,moaning,3,0.000171223103704
742,facility.,3,0.000171223103704
743,pneumothorax,3,0.000171223103704
744,run,3,0.000171223103704
745,"nonbloody,",3,0.000171223103704
746,foot.,3,0.000171223103704
747,versed,3,0.000171223103704
748,just,3,0.000171223103704
749,ft.,3,0.000171223103704
750,"stable,",3,0.000171223103704
751,abd/pel,3,0.000171223103704
752,presumed,3,0.000171223103704
753,spontaneous,3,0.000171223103704
754,strangulation.,3,0.000171223103704
755,walk,3,0.000171223103704
756,treated,3,0.000171223103704
757,pedestrian,3,0.000171223103704
758,hospital.,3,0.000171223103704
759,"injuries,",3,0.000171223103704
760,feel,3,0.000171223103704
761,Found,3,0.000171223103704
762,"laceration,",3,0.000171223103704
763,deformity,3,0.000171223103704
764,arrives,3,0.000171223103704
765,Pupils,3,0.000171223103704
766,free,3,0.000171223103704
767,Occurred,3,0.000171223103704
768,systolic,3,0.000171223103704
769,trampoline,3,0.000171223103704
770,pulmonary,3,0.000171223103704
771,part,3,0.000171223103704
772,forward,3,0.000171223103704
773,Vitals,3,0.000171223103704
774,cord,3,0.000171223103704
775,ft,3,0.000171223103704
776,headache,3,0.000171223103704
777,ice,3,0.000171223103704
778,ingested,3,0.000171223103704
779,our,3,0.000171223103704
780,sibling,3,0.000171223103704
781,Taken,3,0.000171223103704
782,morphine,3,0.000171223103704
783,developed,3,0.000171223103704
784,"nausea,",3,0.000171223103704
785,foreign,3,0.000171223103704
786,collided,3,0.000171223103704
787,Received,3,0.000171223103704
788,grunting,3,0.000171223103704
789,"abdomen,",3,0.000171223103704
790,arriving,3,0.000171223103704
791,across,3,0.000171223103704
792,bagged,3,0.000171223103704
793,passengers,3,0.000171223103704
794,mouth.,3,0.000171223103704
795,Went,3,0.000171223103704
796,consciousness.,3,0.000171223103704
797,standing,3,0.000171223103704
798,SBP,3,0.000171223103704
799,end,3,0.000171223103704
800,bunk,3,0.000171223103704
801,possibly,3,0.000171223103704
802,intermittent,3,0.000171223103704
803,Also,3,0.000171223103704
804,activity.,3,0.000171223103704
805,tracking,3,0.000171223103704
806,dose,3,0.000171223103704
807,happened,3,0.000171223103704
808,driven,3,0.000171223103704
809,normally.,3,0.000171223103704
810,morning.,3,0.000171223103704
811,glass,3,0.000171223103704
812,police,3,0.000171223103704
813,take,3,0.000171223103704
814,next,3,0.000171223103704
815,Playing,3,0.000171223103704
816,school,3,0.000171223103704
817,between,3,0.000171223103704
818,backwards,3,0.000171223103704
819,rear,3,0.000171223103704
820,shoulder,3,0.000171223103704
821,Injuries,3,0.000171223103704
822,working,3,0.000171223103704
823,could,3,0.000171223103704
824,swallowed,3,0.000171223103704
825,times,3,0.000171223103704
826,rock,3,0.000171223103704
827,woke,3,0.000171223103704
828,diarrhea.,3,0.000171223103704
829,"back,",3,0.000171223103704
830,incident.,3,0.000171223103704
831,RLE,3,0.000171223103704
832,N/V.,3,0.000171223103704
833,Thinks,3,0.000171223103704
834,sedated,3,0.000171223103704
835,Since,3,0.000171223103704
836,story,3,0.000171223103704
837,"arrived,",3,0.000171223103704
838,CT.,3,0.000171223103704
839,nonbilious,3,0.000171223103704
840,"morphine,",3,0.000171223103704
841,IVF,3,0.000171223103704
842,today,3,0.000171223103704
843,unknown.,3,0.000171223103704
844,warm,3,0.000171223103704
845,place,3,0.000171223103704
846,difficult,3,0.000171223103704
847,10.,3,0.000171223103704
848,crashed,3,0.000171223103704
849,A,3,0.000171223103704
850,fatalities,3,0.000171223103704
851,Other,3,0.000171223103704
852,now,3,0.000171223103704
853,remember,3,0.000171223103704
854,friend's,3,0.000171223103704
855,boat,3,0.000171223103704
856,wing,3,0.000171223103704
857,immunized,3,0.000171223103704
858,episodes,3,0.000171223103704
859,"placed,",3,0.000171223103704
860,stated,3,0.000171223103704
861,"C-spine,",3,0.000171223103704
862,emesis.,3,0.000171223103704
863,complaints.,3,0.000171223103704
864,"c-spine,",3,0.000171223103704
865,ROSC,3,0.000171223103704
866,persistent,3,0.000171223103704
867,cream,3,0.000171223103704
868,again,3,0.000171223103704
869,13,3,0.000171223103704
870,sheet,3,0.000171223103704
871,out.,3,0.000171223103704
872,normally,3,0.000171223103704
873,bite,3,0.000171223103704
874,father,3,0.000171223103704
875,distress.,3,0.000171223103704
876,concerns,3,0.000171223103704
877,"reported,",3,0.000171223103704
878,waning,3,0.000171223103704
879,"spine,",3,0.000171223103704
880,11.,3,0.000171223103704
881,pool.,3,0.000171223103704
882,slide,3,0.000171223103704
883,deviated,3,0.000171223103704
884,receive,3,0.000171223103704
885,someone,3,0.000171223103704
886,over.,3,0.000171223103704
887,"up,",3,0.000171223103704
888,combative,3,0.000171223103704
889,swallowing,3,0.000171223103704
890,near,3,0.000171223103704
891,kicked,3,0.000171223103704
892,doing,3,0.000171223103704
893,wound.,3,0.000171223103704
894,surgery,2,0.000114148735803
895,By,2,0.000114148735803
896,1830,2,0.000114148735803
897,midazolam,2,0.000114148735803
898,VS,2,0.000114148735803
899,done;,2,0.000114148735803
900,neighbor's,2,0.000114148735803
901,slipped,2,0.000114148735803
902,can.,2,0.000114148735803
903,surface.,2,0.000114148735803
904,done.,2,0.000114148735803
905,reported.,2,0.000114148735803
906,80s,2,0.000114148735803
